Scenario,Type of unit,Year data,Location,Profile,Fuel,Electrolyser,CO2 capture,CO2 tax level upstream (Eur/kgCO2),CO2 tax level operational(Eur/kgCO2),Weight costs vs emissions,Max yearly emission treshhold,Renewable criterion,Criterion application,Installed capacity(MW or t/h),Total investment(MEuros),Annualised investment(MEuros),Fixed O&M(MEuros),Variable O&M(MEuros),CO2 tax infrastructure (MEuros),CO2 tax process (MEuros),Fuel cost(MEuros),Cost per unit(MEuros),Production(kton or GWh),Sale (MEuros),Electricity consumption(GWh),Production cost fuel (Euros/kgfuel),Production cost fuel (Euros/GJfuel),Production cost fuel (Euros/MWhfuel),Production cost per unit (Euros/kg or kWh output),Load average,Full load hours,CO2e per unit total (kgCO2e/GJfuel),CO2e per unit counted (kgCO2e/GJfuel),CO2e total all system (kg CO2e/GJfuel),CO2e counted all system (kg CO2e/GJfuel),Land use per unit (km2),Land use per unit (km2/GJfuel),Land use total system (km2/GJfuel),Av electricity cost(Euros/MWh)
MeOH Biogas - Grid conn. 2030hgp,MeOH plant - Biogas,2030 bench,Bornholm,2030hgp_DE,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,3.475370919881307,52.51600712166175,4.647434258554137,2.278931750741841,0.0,0.0,0.0,0.0,6.926366009295978,29.27999999999398,0.0,0.0,0.8110324118945422,40.75539758264031,146.71943129750514,0.23655621616452877,1.0,8425.0,0.0,0.0,13.842335065372941,12.468589823268475,0.0,0.0,0.00024530631931070503,51.94621479251615
MeOH Biogas - Grid conn. 2030hgp,Biogas w H2,2030 bench,Bornholm,2030hgp_DE,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,4.367952522255194,0.0,0.0,0.0,0.0,0.0,0.0,13.137600000001058,13.137600000001058,36.80000000000209,0.0,0.0,0.0,0.0,0.0,0.3570000000000084,1.0,8425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.94621479251615
MeOH Biogas - Grid conn. 2030hgp,Waste water plant,2030 bench,Bornholm,2030hgp_DE,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,1.7370709229331462,0.18682600776600108,0.021826797469515245,0.005604780232980033,0.0,0.0,0.0,0.0008127361323130778,0.028244313834808354,12.503632804818492,0.0,0.03125908201204435,0.0,0.0,0.0,0.0022588886186680015,0.8543754311232454,7198.113007213343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.94621479251615
MeOH Biogas - Grid conn. 2030hgp,Electrolysers SOEC alone,2030 bench,Bornholm,2030hgp_DE,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,0.15440630426072424,6.11201576817683,0.5408863511660912,0.522577348179119,0.0,0.0,0.0,0.0,1.0634636993452102,1.1114340270948129,0.0,48.01394997050037,0.0,0.0,0.0,0.9568392485922059,0.8543754311232454,7198.113007213343,0.0319965753469317,0.0,0.0,0.0,0.002460618864698902,4.222991433773045e-6,0.0,51.94621479251615
MeOH Biogas - Grid conn. 2030hgp,H2 pipeline to MeOH plant,2030 bench,Bornholm,2030hgp_DE,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,0.13188871822270198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1111624510263565,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8425.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.94621479251615
MeOH Biogas - Grid conn. 2030hgp,Heat from district heating,2030 bench,Bornholm,2030hgp_DE,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.94621479251615
MeOH Biogas - Grid conn. 2030hgp,Heat sent to district heating,2030 bench,Bornholm,2030hgp_DE,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.94621479251615
MeOH Biogas - Grid conn. 2030hgp,Heat sent to other process,2030 bench,Bornholm,2030hgp_DE,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN,NaN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.94621479251615
MeOH Biogas - Grid conn. 2030hgp,Sale of oxygen,2030 bench,Bornholm,2030hgp_DE,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,1.2352504340857922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.891472216758503,0.0,0.0,0.0,0.0,0.0,0.0,0.8543754311232454,7198.113007213343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.94621479251615
MeOH Biogas - Grid conn. 2030hgp,H2 pipes compressor,2030 bench,Bornholm,2030hgp_DE,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,0.022517586038022022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14670906069340553,0.0,0.1379065170517964,0.0,0.0,0.0,0.0,0.773330601771947,6515.310319928653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.94621479251615
MeOH Biogas - Grid conn. 2030hgp,H2 pipes valve,2030 bench,Bornholm,2030hgp_DE,MeOH,SOEC,Biogas,0.0,0.0,C1_E0,-1.0,None,0.0,0.13188871822270207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14643748462482603,0.0,0.0,0.0,0.0,0.0,0.0,0.1317876467923981,1110.310924225954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.94621479251615
