Informations,Time,MeOH biogas H2,Biogas w H2,H2O wwtp,H2_from_SOEC_A,H2_pipeline_to_MeOHCCU_plant,Heat_import,Heat_export,Heat_export_process,O2,H2_to_pipe,H2_from_pipe,H2_stored_pipe,Solar_fixed,Solar_tracking,SP379-HH100,SP379-HH150,SP450-HH100,SP450-HH150,Power_from_the_grid,Curtailment,Electricity_to_batteries,Electricity_from_batteries,Electricity_stored,Xpwl1,Electricity consumption,Certified grid electricity
Renewable application: 0,11,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,2.9829238612686595,0.0,729.9208814616441,0.0,0.0,0.0,0.0,5037.256192944093,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,12,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,4.474385791902989,0.0,401.0554293745297,0.0,0.0,0.0,0.0,5366.121645031208,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,13,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,5.965847722537319,0.0,328.86545208711436,0.0,0.0,0.0,0.0,5438.311622318623,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,14,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,7.457309653171649,0.0,192.50660609977425,0.0,0.0,0.0,0.0,5574.670468305963,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,15,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,8.948771583805978,0.0,136.35884598734012,0.0,0.0,0.0,0.0,5630.818228418397,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,16,3475.3709198813062,4367.952522255193,1483.748080005397,131.88871822270195,131.88871822270195,0.0,0.0,0.0,1055.1097457816156,0.0,0.0,8.948771583805978,0.0,0.0,0.0,0.0,0.0,0.0,5701.301997420738,0.0,0.0,0.0,0.0,131.88871822270195,5701.301997420738,1.0
 ,17,3475.3709198813062,4367.952522255193,1483.748080005397,131.88871822270195,131.88871822270195,0.0,0.0,0.0,1055.1097457816156,0.0,0.0,8.948771583805978,0.0,0.0,0.0,0.0,0.0,0.0,5701.301997420738,0.0,0.0,0.0,0.0,131.88871822270195,5701.301997420738,1.0
 ,18,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,10.440233514440308,0.0,0.0,0.0,0.0,0.0,0.0,5767.177074405738,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,19,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,11.931695445074638,0.0,0.0,0.0,0.0,0.0,0.0,5767.177074405737,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,20,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,13.423157375708968,0.0,0.0,0.0,0.0,0.0,0.0,5767.177074405738,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,21,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,14.914619306343297,0.0,0.0,0.0,0.0,0.0,0.0,5767.177074405737,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,22,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,16.406081236977627,0.0,0.0,0.0,0.0,0.0,0.0,5767.177074405738,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,23,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,17.897543167611957,0.0,0.0,0.0,0.0,0.0,0.0,5767.177074405737,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,24,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,19.389005098246287,0.0,0.0,0.0,0.0,0.0,0.0,5767.177074405737,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,25,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,20.880467028880616,0.0,0.0,0.0,0.0,0.0,0.0,5767.177074405738,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,26,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,22.371928959514946,0.0,0.0,0.0,0.0,0.0,0.0,5767.177074405729,0.0,0.0,7.658902751772027e-12,-7.658902751772027e-12,133.38018015333628,5767.177074405738,1.0
 ,27,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,23.863390890149276,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,-3.8294513758860134e-12,133.38018015333628,5767.177074405737,1.0
 ,28,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,25.354852820783606,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,0.0,133.38018015333628,5767.177074405737,1.0
 ,29,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,26.846314751417935,0.0,0.0,0.0,0.0,0.0,0.0,5767.177074405727,0.0,0.0,1.0530991283686536e-11,-1.0530991283686536e-11,133.38018015333628,5767.177074405738,1.0
 ,30,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,28.337776682052265,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,-6.701539907800524e-12,133.38018015333628,5767.177074405737,1.0
 ,31,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,29.829238612686595,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-2.8720885319145103e-12,-3.8294513758860134e-12,133.38018015333628,5767.177074405737,1.0
 ,32,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,31.320700543320925,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,0.0,133.38018015333628,5767.177074405737,1.0
 ,33,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,32.812162473955254,0.0,24.06332576247178,0.0,0.0,0.0,0.0,5743.113748643265,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,34,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,34.303624404589584,0.0,449.18208089947325,0.0,0.0,0.0,0.0,5317.994993506264,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,35,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,35.795086335223914,0.0,802.1108587490594,0.0,0.0,0.0,0.0,4965.066215656678,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,36,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,37.286548265858244,0.0,858.2586188614936,0.0,0.0,0.0,0.0,4908.918455544244,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,37,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,38.77801019649257,0.0,938.4697047363995,0.0,0.0,0.0,0.0,4828.707369669338,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,38,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,40.2694721271269,0.0,866.2797274489841,0.0,0.0,0.0,0.0,4900.897346956754,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,39,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,41.76093405776123,0.0,376.9921036120579,0.0,0.0,0.0,0.0,5390.18497079368,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,40,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,43.25239598839556,0.0,8.021108587490595,0.0,0.0,0.0,0.0,5759.155965818247,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,41,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,44.74385791902989,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,3.8294513758860134e-12,133.38018015333628,5767.177074405737,1.0
 ,42,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,46.23531984966422,0.0,0.0,0.0,0.0,0.0,0.0,5767.177074405733,0.0,0.0,3.8294513758860134e-12,0.0,133.38018015333628,5767.177074405738,1.0
 ,43,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,47.72678178029855,0.0,0.0,0.0,0.0,0.0,0.0,5767.177074405723,0.0,0.0,1.4360442659572549e-11,-1.4360442659572549e-11,133.38018015333628,5767.177074405738,1.0
 ,44,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,49.21824371093288,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,-1.0530991283686536e-11,133.38018015333628,5767.177074405737,1.0
 ,45,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,50.70970564156721,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-2.8720885319145103e-12,-7.658902751772027e-12,133.38018015333628,5767.177074405737,1.0
 ,46,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,52.20116757220154,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,-3.8294513758860134e-12,133.38018015333628,5767.177074405737,1.0
 ,47,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,53.69262950283587,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,0.0,133.38018015333628,5767.177074405737,1.0
 ,48,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,55.1840914334702,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,3.8294513758860134e-12,133.38018015333628,5767.177074405737,1.0
 ,49,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,56.67555336410453,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-2.8720885319145103e-12,6.701539907800524e-12,133.38018015333628,5767.177074405737,1.0
 ,50,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,58.16701529473886,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,1.0530991283686536e-11,133.38018015333628,5767.177074405737,1.0
 ,51,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,59.65847722537319,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,1.4360442659572549e-11,133.38018015333628,5767.177074405737,1.0
 ,52,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,61.14993915600752,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,1.818989403545856e-11,133.38018015333628,5767.177074405737,1.0
 ,53,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,62.64140108664185,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-2.8720885319145103e-12,2.1061982567373073e-11,133.38018015333628,5767.177074405737,1.0
 ,54,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,64.13286301727618,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,2.4891433943259085e-11,133.38018015333628,5767.177074405737,1.0
 ,55,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,65.62432494791051,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,2.8720885319145098e-11,133.38018015333628,5767.177074405737,1.0
 ,56,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,67.11578687854484,0.0,0.0,0.0,0.0,0.0,0.0,5767.177074405707,0.0,0.0,3.1592973851059606e-11,-2.8720885319145103e-12,133.38018015333628,5767.1770744057385,1.0
 ,57,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,68.60724880917917,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-2.8720885319145103e-12,0.0,133.38018015333628,5767.177074405737,1.0
 ,58,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,70.0987107398135,0.0,24.06332576247178,0.0,0.0,0.0,0.0,5743.113748643265,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,59,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,71.59017267044783,0.0,48.12665152494356,0.0,0.0,0.0,0.0,5719.050422880793,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,60,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,73.08163460108216,0.0,72.18997728741535,0.0,0.0,0.0,0.0,5694.987097118322,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,61,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,74.57309653171649,0.0,56.147760112434156,0.0,0.0,0.0,0.0,5711.029314293303,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,62,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,76.06455846235082,0.0,24.06332576247178,0.0,0.0,0.0,0.0,5743.113748643265,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
 ,63,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,77.55602039298515,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-2.8720885319145103e-12,2.8720885319145103e-12,133.38018015333628,5767.177074405737,1.0
 ,64,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,79.04748232361948,0.0,0.0,0.0,0.0,0.0,0.0,5767.177074405685,0.0,0.0,5.456968210637568e-11,-5.1697593574461174e-11,133.38018015333628,5767.177074405739,1.0
 ,65,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,80.5389442542538,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-2.8720885319145103e-12,-4.8825505042546666e-11,133.38018015333628,5767.177074405737,1.0
 ,66,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,82.03040618488814,0.0,0.0,0.0,0.0,0.0,0.0,5767.177074405738,0.0,0.0,0.0,-4.8825505042546666e-11,133.38018015333628,5767.177074405737,1.0
 ,67,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,83.52186811552247,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,-4.499605366666065e-11,133.38018015333628,5767.177074405737,1.0
 ,68,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,85.0133300461568,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,-4.116660229077464e-11,133.38018015333628,5767.177074405737,1.0
 ,69,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,86.50479197679113,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,-3.733715091488863e-11,133.38018015333628,5767.177074405737,1.0
 ,70,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,87.99625390742546,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-2.8720885319145103e-12,-3.446506238297412e-11,133.38018015333628,5767.177074405737,1.0
 ,71,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,89.48771583805978,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,-3.063561100708811e-11,133.38018015333628,5767.177074405737,1.0
 ,72,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,90.97917776869411,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,-2.6806159631202095e-11,133.38018015333628,5767.177074405737,1.0
 ,73,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,92.47063969932844,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,-2.2976708255316082e-11,133.38018015333628,5767.177074405737,1.0
 ,74,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,93.96210162996277,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-2.8720885319145103e-12,-2.010461972340157e-11,133.38018015333628,5767.177074405737,1.0
 ,75,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,95.4535635605971,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-2.8720885319145103e-12,-1.723253119148706e-11,133.38018015333628,5767.177074405737,1.0
 ,76,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,96.94502549123143,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,-1.3403079815601047e-11,133.38018015333628,5767.177074405737,1.0
 ,77,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,98.43648742186576,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-2.8720885319145103e-12,-1.0530991283686536e-11,133.38018015333628,5767.177074405737,1.0
 ,78,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,99.9279493525001,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-2.8720885319145103e-12,-7.658902751772027e-12,133.38018015333628,5767.177074405737,1.0
 ,79,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,101.41941128313442,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,-3.8294513758860134e-12,133.38018015333628,5767.177074405737,1.0
 ,80,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,102.91087321376875,0.0,0.0,0.0,0.0,0.0,0.0,5767.17707440574,0.0,0.0,-3.8294513758860134e-12,0.0,133.38018015333628,5767.177074405737,1.0
 ,81,3475.3709198813062,4367.952522255193,1500.5270267250332,133.38018015333628,131.88871822270195,0.0,0.0,0.0,1067.0414412266903,1.4914619306343297,0.0,104.40233514440308,0.0,0.0,0.0,0.0,0.0,0.0,5767.177074405737,0.0,0.0,0.0,0.0,133.38018015333628,5767.177074405737,1.0
